14290,Лісне,Лесное,11,,,50.44647,30.11404,true
14291,Мироцьке,Мироцкое,11,,,50.58054,30.11936,false
14292,Шпитьки,Шпитьки,11,,,50.41746,30.12760,false
14293,Княжичі,Княжичи,11,,,50.33026,30.13310,false
14294,Мрія,Мрия,11,,,50.43720,30.12777,false
14295,Горбовичі,Горбовичи,11,,,50.39806,30.15507,false
14296,Михайлівка-Рубежівка,Михайловка-Рубежовка,11,,,50.48475,30.14940,false
14297,Лука,Лука,11,,,50.36888,30.16966,false
14298,Петрушки,Петрушки,11,,,50.42124,30.16125,false
14299,Дмитрівка,Дмитровка,11,,,50.45334,30.19060,true
14300,Забуччя,Забучье,11,,,50.49333,30.16863,false
14301,Мила,Мила,11,,,50.44012,30.16949,false
14302,Блиставиця,Блиставица,11,,,50.60028,30.16382,false
14303,Бобриця,Бобрица,11,,,50.35326,30.19335,false
14304,Гореничі,Гореничи,11,,,50.42124,30.21154,false
14305,Луб'янка,Лубянка,11,,,50.64011,30.18597,false
14306,Гнатівка,Гнатовка,11,,,50.39223,30.21326,false
14307,Озера,Озера,11,,,50.62551,30.20897,false
14308,Капітанівка,Капитановка,11,,,50.44115,30.20777,false
14309,Стоянка,Стоянка,11,,,50.45832,30.23026,false
14310,Білогородка,Белогородка,11,,,50.39120,30.22030,false
14311,Шевченкове,Шевченково,11,,,50.41180,30.25652,true
14312,Чайки,Чайки,11,,,50.42862,30.25583,false
14313,Раківка,Раковка,11,,,50.64989,30.25549,false
14314,Тарасівка,Тарасовка,11,,,50.34227,30.31883,true
14315,Святопетрівське,Святопетровское,11,Петрівське,Петровское,50.38416,30.32124,true
14316,Мощун,Мощун,11,,,50.60371,30.31334,false
14317,Горенка,Горенка,11,,,50.55839,30.32192,false
14318,Петропавлівська Борщагівка,Петропавловская Борщаговка,11,,,50.43394,30.34407,false
14319,Софіївська Борщагівка,Софиевская Борщаговка,11,,,50.41128,30.36879,false
14320,Крюківщина,Крюковщина,11,,,50.36819,30.36827,false
14321,Юрівка,Юровка,11,,,50.33644,30.36656,false
14322,Гатне,Гатное,11,,,50.35377,30.37531,false
14323,Старі Петрівці,Старые Петровцы,11,,,50.63993,30.43058,false
14324,Новосілки,Новоселки,11,,,50.35446,30.45857,true
14325,Хотів,Хотов,11,,,50.33043,30.47144,false
14326,Нові Петрівці,Новые Петровцы,11,,,50.61109,30.45633,false
14327,Осещина,Осещина,11,,,50.57590,30.53255,false
14328,Хотянівка,Хотяновка,11,,,50.60594,30.55641,false
14329,Осещина,Осещина,11,,,50.57573,30.54663,false
14330,Новосілки,Новоселки,11,,,50.61418,30.60808,true
14331,Погреби,Погребы,11,,,50.54947,30.64138,false
14332,Зазим'я,Зазимье,11,,,50.56818,30.68344,false
14333,Гнідин,Гнедин,11,,,50.32923,30.71400,false
14334,Пухівка,Пуховка,11,,,50.60543,30.71262,false
14335,Гнідин,Гнедин,11,,,50.34674,30.71932,false
14336,Княжичі,Княжичи,11,,,50.46226,30.77940,false
14337,Калинівка,Калиновка,11,,,50.53865,30.83210,true
14338,Рожівка,Рожевка,11,,,50.60303,30.76309,false
14339,Проліски,Пролиски,11,,,50.39343,30.78644,false
14340,Щасливе,Счасливое,11,,,50.37901,30.78936,false
14341,Мала Олександрівка,Малая Александровка,11,,,50.39532,30.82455,false
14342,Перемога,Перемога,11,,,50.53934,30.82335,true
14343,Безуглівка,Безугловка,11,,,50.40441,30.84377,false
14344,Квітневе,Квитневое,11,Димитрове,Димитрове,50.53333,30.84601,false
14345,Чубинське,Чубинское,11,,,50.38330,30.85322,false
14346,Скибин,Скибин,11,,,50.57968,30.83399,false
14347,Велика Олександрівка,Большая Александровка,11,,,50.39291,30.86815,false
14348,Гора,Гора,11,,,50.37094,30.86163,false
14349,Требухів,Требухов,11,,,50.48355,30.89768,false
14350,Велика Димерка,Большая Дымерка,11,,,50.59273,30.91038,false
14351,Богданівка,Богдановка,11,,,50.62672,30.90866,true
14352,Залісся,Залесье,11,,,50.63015,30.87038,true
14353,Красилівка,Красиловка,11,,,50.51960,30.90952,false
14354,Дударків,Дударков,11,,,50.44544,30.94540,false
14355,Зоря,Заря,11,,,50.55307,30.94711,true
14356,Несторівка,Несторовка,11,,,50.39120,30.95982,false
14357,Переможець,Переможец,11,,,50.48939,30.95364,false
14358,Переможець,Переможец,11,,,50.47892,30.95741,false
14359,Лозівка,Лозовка,11,,,50.40699,30.96153,false
14360,Перегуди,Перегуды,11,,,50.44527,31.00891,false
14361,Вільне,Вольное,11,,,50.60938,31.00411,true
14362,Захарівка,Захаровка,11,,,50.60371,31.01938,false
14363,Горобіївка,Горобиевка,11,,,50.42072,31.02402,false
14364,Жердова,Жердова,11,,,50.59753,31.04462,false
14365,Перегуди,Перегуды,11,,,50.44973,31.04548,false
14366,Гайове,Гаевое,11,Фрунзівка,Фрунзовка,50.66414,31.05354,false
14367,Велика Стариця,Великая Старица,11,,,50.44836,31.08770,false
14368,Шевченкове,Шевченково,11,,,50.64577,31.04513,true
14369,Бобрик,Бобрик,11,,,50.65109,31.08307,false
14370,Сеньківка,Сеньковка,11,,,50.43531,31.08376,false
14371,Артемівка,Артемовка,11,,,50.37197,31.07466,false
14372,Андріївка,Андреевка,11,,,50.40510,31.07191,true
14373,Першотравневе,Першотравневое,11,,,50.57436,31.06968,true
14374,Плоске,Плоское,11,,,50.53779,31.10006,true
14375,Михайлівка,Михайловка,11,,,50.61848,31.07328,true
14376,Покровське,Покровское,11,Куйбишеве,Куйбышево,50.58740,31.07672,true
14377,Гребельки,Гребельки,11,,,50.59976,31.10470,false
14378,Кучаків,Кучаков,11,Кірове,Кирово,50.37575,31.12616,true
14379,Лебедин,Лебедин,11,,,50.35892,31.14281,false
14380,Світильня,Светильня,11,,,50.56990,31.14882,false
14381,Григорівка,Григоровка,11,,,50.43171,31.15002,true
14382,Русанів,Русанов,11,,,50.50123,31.15843,false
14383,Мала Стариця,Малая Старица,11,,,50.41866,31.16478,false
14384,Рудня,Рудня,11,,,50.65847,31.00239,true
14385,Мала Тарасівка,Малая Тарасовка,11,,,50.62328,31.00445,false
14386,Підлісся,Подлесье,11,,,50.57402,31.00702,false
14387,Гоголів,Гоголев,11,,,50.51926,30.97389,false
14388,Луб'янка,Лубянка,11,,,50.65418,30.16983,false
14389,Вороньківка,Вороньковка,11,,,50.66053,30.22699,false
14390,Червоне,Красное,11,,,50.67015,30.27540,true
14391,Рожни,Рожны,11,,,50.66671,30.70696,false
14392,Займище,Займище,11,,,50.46896,30.99072,false
14393,Остер,Остер,2,,,50.95390,30.88017,false
14394,Козелець,Козелец,2,,,50.93244,31.11757,false
14395,Десна,Десна,2,,,50.92043,30.76395,false
14396,Гончарівське,Гончаровское,2,,,51.29997,30.92772,false
14397,Чорнобиль,Чернобыль,11,,,51.26976,30.21927,false
14398,Олексіївщина,Алексеевщина,2,,,50.89897,31.10779,false
14399,Бобруйки,Бобруйки,2,,,50.90841,30.98642,false
14400,Бір,Бор,2,,,51.13518,30.64070,false
14401,Боярівка,Бояровка,2,,,50.97021,31.15894,false
14402,Бригинці,Бригинцы,2,,,50.84816,31.13096,false
14403,Гломазди,Гломазды,2,,,50.89365,31.14590,false
14404,Дешки,Дешки,2,,,50.96197,31.02127,false
14405,Жеребецьке,Жеребецкое,2,,,50.87992,31.14281,false
14406,Жилин Млинок,Жилин Млынок,2,,,51.03853,30.94574,false
14407,Жуківщина,Жуковщина,2,,,50.95510,30.92583,false
14408,Закревське,Закревское,2,,,50.88266,31.12290,false
14409,Копачів,Копачов,2,,,51.22375,31.08410,false
14410,Крені,Крени,2,,,50.95167,30.96239,false
14411,Кривецьке,Кривецкое,2,,,50.91837,31.07586,false
14412,Любечанинів,Любечанинов,2,,,50.93983,30.92857,false
14413,Мирне,Мирное,2,,,50.85262,31.15637,true
14414,Набільське,Набильское,2,,,50.98755,30.90780,false
14415,Новики,Новики,2,,,50.94892,31.10539,false
14416,Опеньки,Опята,2,,,50.96163,31.08324,false
14417,Песоцьке,Песоцкое,2,,,51.02789,31.15843,false
14418,Пізнє,Позднее,2,,,50.84593,31.08994,false
14419,Романьки,Романьки,2,,,50.95785,30.97389,false
14420,Єрків,Ерков,2,,,50.85949,31.13697,false
14421,Самійлівка,Самойловка,2,,,51.13020,30.97424,false
14422,Самсони,Самсоны,2,,,50.94686,31.03552,false
14423,Сивухи,Сивухи,2,,,50.92077,31.13834,false
14424,Тополі,Тополя,2,,,50.86618,31.11071,false
14425,Шуляки,Шуляки,2,,,50.99819,31.11689,false
14426,Шами,Шамы,2,,,50.93948,31.07483,false
14427,Шапихи,Шапихи,2,,,50.99098,31.08530,false
14428,Будище,Будище,2,,,51.29740,30.76859,false
14429,Лісне,Лесное,2,,,51.31576,30.70215,true
14430,Хаталова Гута,Хаталова Гута,2,,,51.30787,30.69168,false
14431,Загатка,Загатка,2,,,51.33894,30.66164,false
14432,Бірки,Бирки,2,,,50.95081,30.99999,false
14433,Борсуків,Борсуков,2,,,51.09655,30.97527,false
14434,Білики,Белики,2,,,50.94257,31.09491,false
14435,Білейки,Белейки,2,,,51.01690,30.91415,false
14436,Беремицьке,Беремицкое,2,,,50.88987,30.84841,false
14437,Берлози,Берлозы,2,,,50.90120,31.16032,false
14438,Бобруйки,Бобруйки,2,,,50.88987,31.01629,false
14439,Булахів,Булахов,2,,,50.87305,30.96342,false
14440,Волевачі,Волевачи,2,,,50.89983,30.97149,false
14441,Вовчок,Вовчок,2,,,51.15578,31.03792,false
14442,Виповзів,Выповзив,2,,,50.93519,30.79056,false
14443,Гайове,Гаевое,2,,,51.07904,31.10573,false
14444,Гарбузин,Гарбузин,2,,,50.88232,31.07328,false
14445,Горбачі,Горбачи,2,,,51.00918,31.10178,false
14446,Димерка,Дымерка,2,,,51.07063,31.06367,false
14447,Євминка,Евминка,2,,,50.84455,30.83159,false
14448,Риків,Рыков,2,,,50.86017,31.06453,false
14449,Карпилівка,Карпиловка,2,,,50.98789,30.82111,false
14450,Кіпті,Кипти,2,,,51.05518,31.15294,false
14451,Короп'є,Коропье,2,,,51.03029,30.83193,false
14452,Косачівка,Косачовка,2,,,51.10084,30.64499,false
14453,Котів,Котов,2,,,51.03252,31.01458,false
14454,Кошани,Кошаны,2,,,50.93914,30.96943,false
14455,Лебедівка,Лебедевка,2,,,51.23148,30.97046,false
14456,Лемеші,Лемеши,2,,,50.98789,31.13628,false
14457,Лихолітки,Лихолетки,2,,,50.94652,31.14779,false
14458,Лошакова Гута,Лошакова Гута,2,,,51.02892,30.65735,false
14459,Лутава,Лутава,2,,,50.96214,30.80618,false
14460,Максим,Максим,2,,,51.19715,30.94008,false
14461,Морівськ,Моровск,2,,,51.08419,30.87261,false
14462,Надинівка,Надиновка,2,,,51.21345,31.07380,false
14463,Одинці,Одинцы,2,,,50.92712,31.00496,false
14464,Олбин,Олбин,2,,,51.07475,31.02951,false
14465,Отрохи,Отрохи,2,,,51.10582,30.82232,false
14466,Пархимів,Пархимов,2,,,51.00231,30.97801,false
14467,Підлісне,Подлесное,2,,,51.15406,31.12272,false
14468,Поліське,Полесское,2,,,50.90824,30.87210,false
14469,Пушкарі,Пушкари,2,,,50.93073,31.04771,false
14470,Рудня,Рудня,2,,,51.06359,30.84309,true
14471,Савинка,Савинка,2,,,51.05467,31.04754,false
14472,Скрипчин,Скрипчин,2,,,50.91116,31.02779,false
14473,Соколівка,Соколовка,2,,,51.15749,30.90557,true
14474,Сираї,Сыраи,2,,,50.84507,31.03981,false
14475,Тарасів,Тарасов,2,,,50.98205,31.04410,false
14476,Тужар,Тужар,2,,,51.17037,30.63864,false
14477,Туманська Гута,Туманская Гута,2,,,51.06583,30.97818,false
14478,Часнівці,Часновцы,2,,,50.88043,31.16907,false
14479,Шалойки,Шалойки,2,,,51.00935,31.12959,false
14480,Боровики,Боровики,2,,,51.29551,30.73528,false
14481,Василева Гута,Василева Гута,2,,,51.28796,30.70662,false
14482,Ворохівка,Вороховка,2,,,51.30873,30.75726,false
14483,Друцьке,Друцкое,2,,,51.31594,31.15706,false
14484,Жеведь,Жеведь,2,,,51.32830,30.97801,false
14485,Козероги,Козероги,2,,,51.30804,31.03895,false
14486,Ладинка,Ладинка,2,,,51.28590,31.14178,false
14487,Ліски,Лески,2,,,51.31216,30.76773,false
14488,Прохорів,Прохоров,2,,,51.30701,30.65889,false
14489,Сіножацьке,Сеножатское,2,,,51.23628,31.13285,false
14490,Смолин,Смолин,2,,,51.28572,31.00222,false
14491,Повідов,Повидов,2,,,51.32555,30.66525,false
14492,Карпеки,Карпеки,2,,,50.84576,31.01011,false
14493,Сорокошичі,Сорокошичи,2,,,51.19303,30.63469,false
14494,Феневичі,Феневичи,11,,,50.84267,30.07473,false
14495,Новосілки,Новоселки,11,,,51.21551,30.05430,true
14496,Терехів,Терехов,11,,,51.13174,30.04950,false
14497,Іловниця,Иловница,11,,,51.17998,30.06357,false
14498,Любидва,Любидва,11,,,50.99750,30.07748,false
14499,Рудня-Димерська,Рудня-Дымерская,11,,,50.86944,30.10134,false
14500,Вахівка,Ваховка,11,,,50.94086,30.09687,false
14501,Хочева,Хочева,11,,,51.03973,30.08864,false
14502,Андріївка,Андреевка,11,,,51.13037,30.08967,true
14503,Рудня Вересна,Рудня Вересна,11,,,51.18685,30.10134,false
14504,Оране,Ораное,11,,,51.05329,30.11971,false
14505,Запілля,Подполье,11,,,51.25534,30.11593,false
14506,Черевач,Черевач,11,,,51.21878,30.13739,false
14507,Дитятки,Дитятки,11,,,51.11252,30.14494,false
14508,Володимирівка,Владимировка,11,,,50.89056,30.13395,true
14509,Рихта,Рыхта,11,,,50.97742,30.15610,false
14510,Залісся,Залесье,11,,,51.25311,30.17979,true
14511,Фрузинівка,Фрузиновка,11,,,51.04643,30.17790,false
14512,Ямпіль,Ямполь,11,,,51.20779,30.17876,false
14513,Лелів,Лелів,11,,,51.31061,30.18133,false
14514,Зорин,Зорин,11,,,51.05896,30.20090,false
14515,Ритні,Ритни,11,,,51.02669,30.19833,false
14516,Любимівка,Любимовка,11,,,50.92489,30.21532,true
14517,Андріївка,Андреевка,11,,,50.90910,30.22356,true
14518,Богдани,Богданы,11,,,51.02995,30.24588,false
14519,Овдієва Нива,Авдеева Нива,11,,,50.97175,30.23300,false
14520,Любимівка,Любимовка,11,,,50.92180,30.25807,true
14521,Горностайпіль,Горностайполь,11,,,51.07046,30.25223,false
14522,Федорівка,Федоровка,11,,,50.88146,30.27489,true
14523,Каменка,Каменка,11,,,51.17380,30.24382,false
14524,Кошівка,Кошевка,11,,,51.32074,30.24021,false
14525,Лапутьки,Лапутьки,11,,,51.05192,30.26579,false
14526,Іванівка,Ивановка,11,,,51.24847,30.25206,true
14527,Розтісне,Растесное,11,,,50.86464,30.28536,false
14528,Сичівка,Сычовка,11,,,50.94927,30.31197,false
14529,Губин,Губин,11,,,51.11509,30.28021,false
14530,Рови,Ровы,11,,,50.87974,30.30699,false
14531,Круги,Круги,11,,,50.85142,30.31042,false
14532,Плютовище,Плютовище,11,,,51.21878,30.30167,false
14533,Пилява,Пилява,11,,,51.03355,30.30939,false
14534,Опачичі,Опачичи,11,,,51.20298,30.31935,false
14535,Дмитрівка,Дмитровка,11,Петрівське,Петровское,50.91768,30.34870,true
14536,Медвин,Медвин,11,,,51.08780,30.33686,false
14537,Паршіїв,Паршиев,11,,,51.28693,30.32106,false
14538,Купувате,Купувате,11,,,51.15681,30.36141,false
14539,Опачичі,Опачичи,11,,,51.20899,30.35402,false
14540,Ясногородка,Ясногородка,11,,,50.85657,30.39385,false
14541,Страхолісся,Страхолесье,11,,,51.07733,30.39368,false
14542,Ясногородка,Ясногородка,11,,,50.84558,30.40604,false
14543,Оташів,Оташів,11,,,51.19938,30.38664,false
14544,Ладижичі,Ладыжичи,11,,,51.25311,30.40072,false
14545,Городище,Городище,11,,,51.13895,30.39333,true
14546,Ясногородка,Ясногородка,11,,,50.85949,30.42011,false
14547,Толокунь,Толокунь,11,,,50.88987,30.43110,false
14548,Ладижичі,Ладыжичи,11,,,51.24744,30.42166,false
14549,Ладижичі,Ладыжичи,11,,,51.25894,30.42200,false
14550,Сухолуччя,Сухолучье,11,,,50.94257,30.43711,false
14551,Заглиб'я,Углубление,11,,,51.26289,30.46217,false
14552,Теремці,Теремцы,11,,,51.23526,30.50200,false
14553,Ровжі,Ровжи,11,,,50.85468,30.60156,false
14554,Сувид,Сувид,11,,,50.86944,30.73099,false
14555,Сувид,Сувид,11,,,50.86103,30.76206,false
14556,Шибене,Шибеное,11,,,50.72868,29.99920,false
14557,Берестянка,Берестянка,11,,,50.69160,29.98821,false
14558,Березівка,Березовка,11,,,50.42913,30.00023,true
14559,Нова Буда,Новая Буда,11,,,50.66500,29.76368,false
14560,Загальці,Загальцы,11,,,50.66757,29.81243,false
14561,Стасева,Стасева,24,,,50.76937,29.53623,false
14562,Макалевичі,Макалевичи,24,,,50.68439,29.52456,false
14563,Ковганівка,Ковгановка,24,,,50.35789,29.62481,false
14564,Сукачі,Сукачи,11,,,50.96094,29.93157,false
14565,Старі Соколи,Старые Соколы,11,,,51.12865,29.91457,false
14566,Федорівка,Федоровка,11,,,50.99029,29.91646,true
14567,Роз'їждже,Разъезжее,11,,,51.28263,29.90805,false
14568,Стечанка,Стечанка,11,,,51.30323,29.92144,false
14569,Зимовище,Зимовище,11,,,50.84885,29.96058,false
14570,Русаки,Русаки,11,,,51.02068,29.95440,false
14571,Глінка,Глинка,11,,,51.23526,29.91251,false
14572,Потоки,Потоки,11,,,51.12882,29.95783,false
14573,Шпилі,Шпили,11,,,50.91493,29.94873,false
14574,Рокитна Слобода,Ракитная Слобода,11,,,50.93038,29.96281,false
14575,Пироговичі,Пироговичи,11,,,50.98411,29.97860,false
14576,Рудня-Тальська,Рудня-Тальская,11,,,50.85657,29.98495,false
14577,Білий Берег,Белый Берег,11,,,50.94618,29.97603,false
14578,Ковалівка,Ковалевка,11,,,51.10668,29.97688,true
14579,Рудня-Шпилівська,Рудня-Шпилевская,11,,,50.88644,29.98478,false
14580,Доманівка,Домановка,11,,,51.07715,29.97980,false
14581,Розсоха,Рассоха,11,,,51.16247,29.97002,false
14582,Воропаївка,Воропаевка,11,,,50.97519,30.01259,false
14583,Карпилівка,Карпиловка,11,,,51.11647,30.01877,false
14584,Степанівка,Степановка,11,,,51.06480,30.04486,true
14585,Піски,Пески,11,,,51.09054,30.03336,true
14586,Корогод,Корогод,11,,,51.27457,30.00830,false
14587,Прибірськ,Приборск,11,,,51.01467,30.03113,false
14588,Новий Мир,Новый Мир,11,,,51.33173,29.58464,false
14589,Стара Рудня,Старая Рудня,11,,,51.33413,29.63905,false
14590,Вільча,Вильча,11,,,51.36005,29.43117,false
14591,Олександри,Александры,24,,,51.41001,28.95567,false
14592,Бережесть,Бережесть,24,,,51.46940,28.94777,false
14593,Гладковицька Кам'янка,Гладковичская Каменка,24,,,51.37756,28.97490,false
14594,Кам'янівка,Каменевка,24,,,51.40812,28.92202,false
14595,Піхоцьке,Піхоцьке,24,,,51.53223,28.94211,false
14596,Рудня,Рудня,24,,,51.50665,28.96494,true
14597,Вільхова,Ольховая,24,,,51.35799,29.36989,false
14598,Радча,Радча,24,,,51.35250,29.28251,false
14599,Стара Радча,Старая Радча,24,,,51.37928,29.29607,false
14600,Сидори,Сидори,24,,,51.38700,29.04167,false
14601,Нова Радча,Новая Радча,24,,,51.35576,29.30328,false
14602,Тичків,Тычков,24,,,51.35713,29.22226,false
14603,Бірківське,Берковское,24,,,51.49103,29.02176,false
14604,Виступовичі,Выступовичи,24,,,51.56364,29.07806,false
14605,Збраньківці,Збраньковцы,24,,,51.35954,29.04373,false
14606,Колесники,Колесники,24,,,51.39662,29.00820,false
14607,Личмани,Личманы,24,,,51.45000,29.02966,false
14608,Людвинівка,Людвинівка,24,,,51.50888,29.05678,false
14609,Магдин,Магдин,24,,,51.46116,29.08510,false
14610,Солотине,Солотино,24,,,51.56381,29.15943,false
14611,Стовпичне,Стовпичне,24,,,51.38031,29.00871,false
14612,Борутине,Борутине,24,,,51.61291,29.13883,false
14613,Кливини,Кливины,11,,,51.35473,29.62549,false
14614,Денисовичі,Денисовичи,11,,,51.48468,29.70669,false
14615,Красне,Красное,11,,,51.40228,29.75269,true
14616,Буда,Буда,11,,,51.39267,29.77192,false
14617,Товстий Ліс,Толстый Лес,11,,,51.38580,29.80419,false
14618,Рудьки,Рудьки,11,,,51.42185,29.79818,false
14619,Нова Красниця,Новая Красница,11,,,51.39576,29.84213,false
14620,Речиця,Речица,11,,,51.41825,29.84728,false
14621,Буряківка,Буряковка,11,,,51.38151,29.91663,false
14622,Стари Шепеличі,Стари Шепеличи,11,,,51.42271,29.94804,false
14623,Бенівка,Бенивка,11,,,51.44726,29.97448,false
14624,Новошепеличі,Новошепеличи,11,,,51.41807,30.02049,false
14625,Чістоголівка,Чистоголовка,11,,,51.35834,30.01328,false
14626,Янів,Янов,11,,,51.39112,30.04761,false
14627,Усів,Усел,11,,,51.47575,30.03267,false
14628,Чістоголівка,Чистоголовка,11,,,51.35456,30.04726,false
14629,Замглай,Замглай,2,,,51.81152,31.16667,false
14630,Радуль,Радуль,2,,,51.83418,30.70816,false
14631,Любеч,Любеч,2,,,51.70029,30.65941,false
14632,Ріпки,Репки,2,,,51.80363,31.09285,false
14633,Михайло-Коцюбинське,Михайло-Коцюбинское,2,,,51.45052,31.07878,false
14634,Прип'ять,Припять,11,,,51.39130,30.07284,false
14635,Березівка,Березовка,2,,,51.68260,30.72258,true
14636,Ведильці,Ведильцы,2,,,51.52416,30.82249,false
14637,Глиненка,Глиненка,2,,,51.81890,31.12959,false
14638,Гірки,Горки,2,,,51.67986,30.63538,false
14639,Грабівка,Грабовка,2,,,51.56999,30.75829,false
14640,Губарі,Губари,2,,,51.69102,30.82644,false
14641,Даничі,Даничи,2,,,51.78474,31.01543,false
14642,Духанки,Духанки,2,,,51.62458,30.86437,false
14643,Зубахи,Зубахи,2,,,51.75041,30.80601,false
14644,Клонів,Клонов,2,,,51.64432,30.75674,false
14645,Коробки,Коробки,2,,,51.73359,30.70250,false
14646,Корольча,Корольча,2,,,51.65857,30.81648,false
14647,Кратинь,Кратынь,2,,,51.77994,30.83914,false
14648,Лісківка,Лесковка,2,,,51.61291,30.66490,false
14649,Малий Листвен,Малый Листвен,2,,,51.72003,31.01063,false
14650,Маньки,Маньки,2,,,51.71968,30.73546,false
14651,Молочки,Молочки,2,,,51.70200,30.91021,false
14652,Мохначі,Мохначи,2,,,51.73702,30.78009,false
14653,Вертеча,Вертеча,2,Незаможне,Неимущее,51.59128,30.83880,false
14654,Нова Рудня,Новая Рудня,2,,,51.57652,30.65975,false
14655,Новосілки,Новоселки,2,,,51.80740,30.68499,true
14656,Павлівка,Павловка,2,,,51.63282,30.89562,true
14657,Переділ,Передел,2,,,51.83641,30.73734,false
14658,Пищики,Пищики,2,,,51.71625,30.70490,false
14659,Присторонь,Присторонь,2,,,51.79161,30.99072,false
14660,Рудня,Рудня,2,Пролетарська Рудня,Пролетарская Рудня,51.56605,30.73340,true
14661,Пушкіне,Пушкино,2,,,51.67368,30.85407,false
14662,Сенюки,Сенюки,2,,,51.76741,30.81219,false
14663,Тулія,Тулия,2,,,51.67333,30.70799,false
14664,Углова Рудня,Угловая Рудня,2,,,51.76105,30.73082,false
14665,Чисті Лужі,Чистые Лужи,2,,,51.70166,30.83725,false
14666,Ямище,Ямище,2,,,51.67059,31.07466,false
14667,Бірки,Бирки,2,,,51.51729,30.85493,false
14668,Завод,Завод,2,,,51.40949,30.70885,false
14669,Кругле,Круглое,2,,,51.52468,31.08255,false
14670,Левоньки,Левоньки,2,,,51.56261,31.02762,false
14671,Линея,Линея,2,,,51.40915,30.83485,false
14672,Локотьків,Локотьков,2,,,51.42597,30.83519,false
14673,Льгівка,Льговка,2,,,51.51918,31.11191,false
14674,Мажугівка,Мажуговка,2,,,51.39850,31.09423,false
14675,Пакуль,Пакуль,2,,,51.40657,30.80120,false
14676,Папірня,Папирня,2,,,51.41086,30.75348,false
14677,Пустинки,Пустынки,2,,,51.41619,30.65546,false
14678,Пильня,Пыльня,2,,,51.40983,30.72636,false
14679,Рудка,Рудка,2,,,51.57326,31.13731,true
14680,Рудня,Рудня,2,,,51.41241,30.69546,true
14681,Рижики,Рыжики,2,,,51.61222,31.16718,false
14682,Старик,Старик,2,,,51.36125,30.66954,false
14683,Шульгівка,Шульговка,2,,,51.38117,30.83742,false
14684,Якубівка,Якубовка,2,,,51.37911,31.11809,false
14685,Кукарі,Кукари,2,,,51.68913,30.60225,false
14686,Убіжичі,Убежичи,2,,,51.77427,30.94128,false
14687,Бахани,Баханы,2,,,51.76037,30.85390,false
14688,Малинівка,Малиновка,2,,,51.70887,30.72189,true
14689,Скитьки,Скитьки,2,,,51.66286,30.77528,false
14690,Голубівка,Голубовка,2,,,51.72981,30.72687,true
14691,Рашкова Слобода,Рашкова Слобода,2,,,51.78320,30.88446,false
14692,Дніпровське,Днепровское,2,,,51.35250,30.68001,false
14693,Бихальцохівка,Бихальцохівка,2,,,51.70011,31.02299,false
14694,Великий Зліїв,Большой Злиев,2,,,51.71385,30.86300,false
14695,Вербичі,Вербичи,2,,,51.71951,31.16684,false
14696,Високинь,Высокинь,2,,,51.68861,30.91106,false
14697,Грабів,Грабов,2,,,51.83985,30.97389,false
14698,Гуньківка,Гуньковка,2,,,51.60690,30.62182,false
14699,Гучин,Гучин,2,,,51.68672,31.05114,false
14700,Довгуни,Довгуны,2,,,51.72878,30.70421,false
14701,Кислі,Кислые,2,,,51.76517,30.89527,false
14702,Комарівка,Комаровка,2,,,51.55712,30.66610,true
14703,Красківське,Красковское,2,,,51.73839,30.96737,false
14704,Малий Зліїв,Малый Злиев,2,,,51.71762,30.84807,false
14705,Мекшунівка,Мекшуновка,2,,,51.56553,30.77631,false
14706,Мокрі Велички,Мокрые Велички,2,,,51.61360,30.77957,false
14707,Мутичів,Мутичев,2,,,51.76123,31.01973,false
14708,Неданчичі,Неданчичи,2,,,51.52159,30.63521,false
14709,Петрики,Петрики,2,,,51.72226,30.82609,false
14710,Пушкарі,Пушкари,2,,,51.69582,30.93905,false
14711,Редьківка,Редьковка,2,,,51.61583,30.59555,false
14712,Семаки,Семаки,2,,,51.73651,30.79468,false
14713,Суличівка,Суличевка,2,,,51.72895,31.06041,false
14714,Тамарівка,Тамаровка,2,,,51.67505,30.94145,false
14715,Тараса Шевченка,Тараса Шевченко,2,,,51.63523,30.79966,false
14716,Трудове,Трудовое,2,,,51.68123,31.00445,true
14717,Гута,Гута,2,Червона Гута,Красная Гута,51.54339,30.74919,false
14718,Шкуранка,Шкуранка,2,,,51.61360,30.68756,false
14719,Шумани,Шуманы,2,,,51.65651,30.86077,false
14720,Антоновичі,Антоновичи,2,,,51.58184,30.91467,false
14721,Ведильці,Ведильцы,2,,,51.46253,30.84875,false
14722,Унучки,Унучки,2,,,51.63265,31.08496,false
14723,Гірманка,Гирманка,2,,,51.51352,30.98625,false
14724,Глядин,Глядин,2,,,51.49120,30.68670,false
14725,Довжик,Довжик,2,,,51.61634,31.02316,false
14726,Жукотки,Жукотки,2,,,51.53257,31.03071,false
14727,Кархівка,Карховка,2,,,51.46391,30.91982,false
14728,Ковпита,Ковпыта,2,,,51.37516,30.84618,false
14729,Левковичі,Левковичи,2,,,51.48966,31.08599,false
14730,Леньків Круг,Леньков Круг,2,,,51.48846,30.97561,false
14731,Льгів,Льгов,2,,,51.49378,31.14573,false
14732,Малійки,Малейки,2,,,51.49979,30.83262,false
14733,Москалі,Москали,2,,,51.58356,30.97784,false
14734,Мохнатин,Мохнатин,2,,,51.59180,31.06350,false
14735,Пльохів,Плехов,2,,,51.53601,30.90592,false
